Delta.M1,Delta.Inter,Delta.COV,Delta.gravi,Ord.M1,Error
0.95,0.93,0.95,0.93,1,0.721040773
0.95,0.93,0.95,0.93,2,1.119660817
0.95,0.93,0.95,0.94,1,0.719878647
0.95,0.93,0.95,0.94,2,1.118199161
0.95,0.93,0.95,0.95,1,0.71863099
0.95,0.93,0.95,0.95,2,1.1166547
0.95,0.93,0.95,0.96,1,0.717292383
0.95,0.93,0.95,0.96,2,1.115016732
0.95,0.93,0.95,0.97,1,0.715855491
0.95,0.93,0.95,0.97,2,1.113284187
0.95,0.93,0.95,0.98,1,0.714389606
0.95,0.93,0.95,0.98,2,1.111561944
0.95,0.93,0.95,0.99,1,0.712896689
0.95,0.93,0.95,0.99,2,1.109768834
0.95,0.93,0.95,1,1,0.711452567
0.95,0.93,0.95,1,2,1.107950809
0.95,0.93,0.96,0.9,1,0.724200827
0.95,0.93,0.96,0.9,2,1.123872736
0.95,0.93,0.96,0.91,1,0.723157164
0.95,0.93,0.96,0.91,2,1.122431228
0.95,0.93,0.96,0.92,1,0.72206683
0.95,0.93,0.96,0.92,2,1.120982334
0.95,0.93,0.96,0.93,1,0.720953214
0.95,0.93,0.96,0.93,2,1.119569002
0.95,0.93,0.96,0.94,1,0.719791129
0.95,0.93,0.96,0.94,2,1.118110518
0.95,0.93,0.96,0.95,1,0.718543288
0.95,0.93,0.96,0.95,2,1.116568511
0.95,0.93,0.96,0.96,1,0.717204283
0.95,0.93,0.96,0.96,2,1.114932328
0.95,0.93,0.96,0.97,1,0.715766807
0.95,0.93,0.96,0.97,2,1.113200974
0.95,0.93,0.96,0.98,1,0.714300194
0.95,0.93,0.96,0.98,2,1.111479419
0.95,0.93,0.96,0.99,1,0.71280643
0.95,0.93,0.96,0.99,2,1.109686592
0.95,0.93,0.96,1,1,0.711361311
0.95,0.93,0.96,1,2,1.107870024
0.95,0.93,0.97,0.9,1,0.724111147
0.95,0.93,0.97,0.9,2,1.123772059
0.95,0.93,0.97,0.91,1,0.723072627
0.95,0.93,0.97,0.91,2,1.122335699
0.95,0.93,0.97,0.92,1,0.721982699
0.95,0.93,0.97,0.92,2,1.120891162
0.95,0.93,0.97,0.93,1,0.720869272
0.95,0.93,0.97,0.93,2,1.119481443
0.95,0.93,0.97,0.94,1,0.719707157
0.95,0.93,0.97,0.94,2,1.118025853
0.95,0.93,0.97,0.95,1,0.718459065
0.95,0.93,0.97,0.95,2,1.116486054
0.95,0.93,0.97,0.96,1,0.717119596
0.95,0.93,0.97,0.96,2,1.114851442
0.95,0.93,0.97,0.97,1,0.71568147
0.95,0.93,0.97,0.97,2,1.113121099
0.95,0.93,0.97,0.98,1,0.714214068
0.95,0.93,0.97,0.98,2,1.111400092
0.95,0.93,0.97,0.99,1,0.712719407
0.95,0.93,0.97,0.99,2,1.109607447
0.95,0.93,0.97,1,1,0.711273264
0.95,0.93,0.97,1,2,1.10779213
0.95,0.93,0.98,0.9,1,0.724025359
0.95,0.93,0.98,0.9,2,1.123676324
0.95,0.93,0.98,0.91,1,0.722991629
0.95,0.93,0.98,0.91,2,1.122244755
0.95,0.93,0.98,0.92,1,0.721902033
0.95,0.93,0.98,0.92,2,1.120804261
0.95,0.93,0.98,0.93,1,0.720788729
0.95,0.93,0.98,0.93,2,1.119397871
0.95,0.93,0.98,0.94,1,0.719626524
0.95,0.93,0.98,0.94,2,1.117944921
0.95,0.93,0.98,0.95,1,0.718378121
0.95,0.93,0.98,0.95,2,1.116407104
0.95,0.93,0.98,0.96,1,0.717038128
0.95,0.93,0.98,0.96,2,1.114773865
0.95,0.93,0.98,0.97,1,0.715599294
0.95,0.93,0.98,0.97,2,1.113044367
0.95,0.93,0.98,0.98,1,0.714131047
0.95,0.93,0.98,0.98,2,1.111323779
0.95,0.93,0.98,0.99,1,0.712635446
0.95,0.93,0.98,0.99,2,1.109531221
0.95,0.93,0.98,1,1,0.711188255
0.95,0.93,0.98,1,2,1.107716966
0.95,0.93,0.99,0.9,1,0.72394322
0.95,0.93,0.99,0.9,2,1.123585199
0.95,0.93,0.99,0.91,1,0.722913952
0.95,0.93,0.99,0.91,2,1.122158096
0.95,0.93,0.99,0.92,1,0.721824621
0.95,0.93,0.99,0.92,2,1.120721353
0.95,0.93,0.99,0.93,1,0.720711382
0.95,0.93,0.99,0.93,2,1.119318033
0.95,0.93,0.99,0.94,1,0.71954903
0.95,0.93,0.99,0.94,2,1.117867491
0.95,0.93,0.99,0.95,1,0.718300264
0.95,0.93,0.99,0.95,2,1.116331446
0.95,0.93,0.99,0.96,1,0.716959695
0.95,0.93,0.99,0.96,2,1.114699398
0.95,0.93,0.99,0.97,1,0.715520101
0.95,0.93,0.99,0.97,2,1.112970594
0.95,0.93,0.99,0.98,1,0.714050962
0.95,0.93,0.99,0.98,2,1.111250306
0.95,0.93,0.99,0.99,1,0.712554384
0.95,0.93,0.99,0.99,2,1.109457749
0.95,0.93,0.99,1,1,0.711106124
0.95,0.93,0.99,1,2,1.107644379
0.95,0.93,1,0.9,1,0.723864501
0.95,0.93,1,0.9,2,1.123498372
0.95,0.93,1,0.91,1,0.722839389
0.95,0.93,1,0.91,2,1.122075434
0.95,0.93,1,0.92,1,0.721750264
0.95,0.93,1,0.92,2,1.120642178
0.95,0.93,1,0.93,1,0.720637036
0.95,0.93,1,0.93,2,1.119241689
0.95,0.93,1,0.94,1,0.719474489
0.95,0.93,1,0.94,2,1.117793342
0.95,0.93,1,0.95,1,0.718225314
0.95,0.93,1,0.95,2,1.11625888
0.95,0.93,1,0.96,1,0.716884123
0.95,0.93,1,0.96,2,1.114627856
0.95,0.93,1,0.97,1,0.715443724
0.95,0.93,1,0.97,2,1.112899608
0.95,0.93,1,0.98,1,0.713973652
0.95,0.93,1,0.98,2,1.111179511
0.95,0.93,1,0.99,1,0.712476064
0.95,0.93,1,0.99,2,1.109386877
0.95,0.93,1,1,1,0.71102672
0.95,0.93,1,1,2,1.107574225
0.95,0.94,0.9,0.9,1,0.724520132
0.95,0.94,0.9,0.9,2,1.124061223
0.95,0.94,0.9,0.91,1,0.723481214
0.95,0.94,0.9,0.91,2,1.122631234
0.95,0.94,0.9,0.92,1,0.722378341
0.95,0.94,0.9,0.92,2,1.121189338
0.95,0.94,0.9,0.93,1,0.721253472
0.95,0.94,0.9,0.93,2,1.119803142
0.95,0.94,0.9,0.94,1,0.720075435
0.95,0.94,0.9,0.94,2,1.118343509
0.95,0.94,0.9,0.95,1,0.71881332
0.95,0.94,0.9,0.95,2,1.116792849
0.95,0.94,0.9,0.96,1,0.717463408
0.95,0.94,0.9,0.96,2,1.115141825
0.95,0.94,0.9,0.97,1,0.716020367
0.95,0.94,0.9,0.97,2,1.11339203
0.95,0.94,0.9,0.98,1,0.714555341
0.95,0.94,0.9,0.98,2,1.111682602
0.95,0.94,0.9,0.99,1,0.713071114
0.95,0.94,0.9,0.99,2,1.109931596
0.95,0.94,0.9,1,1,0.711642709
0.95,0.94,0.9,1,2,1.108137099
0.95,0.94,0.91,0.9,1,0.724407541
0.95,0.94,0.91,0.9,2,1.123927152
0.95,0.94,0.91,0.91,1,0.723369542
0.95,0.94,0.91,0.91,2,1.122504158
0.95,0.94,0.91,0.92,1,0.722267352
0.95,0.94,0.91,0.92,2,1.121068257
0.95,0.94,0.91,0.93,1,0.721142944
0.95,0.94,0.91,0.93,2,1.119687158
0.95,0.94,0.91,0.94,1,0.71996516
0.95,0.94,0.91,0.94,2,1.11823179
0.95,0.94,0.91,0.95,1,0.718703104
0.95,0.94,0.91,0.95,2,1.11668461
0.95,0.94,0.91,0.96,1,0.717353073
0.95,0.94,0.91,0.96,2,1.115036319
0.95,0.94,0.91,0.97,1,0.715909761
0.95,0.94,0.91,0.97,2,1.113288551
0.95,0.94,0.91,0.98,1,0.714444333
0.95,0.94,0.91,0.98,2,1.111583304
0.95,0.94,0.91,0.99,1,0.712959547
0.95,0.94,0.91,0.99,2,1.109832719
0.95,0.94,0.91,1,1,0.711530321
0.95,0.94,0.91,1,2,1.108038266
0.95,0.94,0.92,0.9,1,0.724300112
0.95,0.94,0.92,0.9,2,1.123799964
0.95,0.94,0.92,0.91,1,0.723262934
0.95,0.94,0.92,0.91,2,1.122383484
0.95,0.94,0.92,0.92,1,0.722161336
0.95,0.94,0.92,0.92,2,1.120953155
0.95,0.94,0.92,0.93,1,0.721037302
0.95,0.94,0.92,0.93,2,1.119576771
0.95,0.94,0.92,0.94,1,0.719859683
0.95,0.94,0.92,0.94,2,1.118125323
0.95,0.94,0.92,0.95,1,0.718597592
0.95,0.94,0.92,0.95,2,1.116581312
0.95,0.94,0.92,0.96,1,0.717247343
0.95,0.94,0.92,0.96,2,1.114935474
0.95,0.94,0.92,0.97,1,0.715803659
0.95,0.94,0.92,0.97,2,1.113189494
0.95,0.94,0.92,0.98,1,0.714337728
0.95,0.94,0.92,0.98,2,1.111488018
0.95,0.94,0.92,0.99,1,0.712852298
0.95,0.94,0.92,0.99,2,1.109737748
0.95,0.94,0.92,1,1,0.711422197
0.95,0.94,0.92,1,2,1.107943272
0.95,0.94,0.93,0.9,1,0.724197569
0.95,0.94,0.93,0.9,2,1.123679272
0.95,0.94,0.93,0.91,1,0.72316112
0.95,0.94,0.93,0.91,2,1.122268853
0.95,0.94,0.93,0.92,1,0.722060027
0.95,0.94,0.93,0.92,2,1.120843696
0.95,0.94,0.93,0.93,1,0.720936285
0.95,0.94,0.93,0.93,2,1.119471668
0.95,0.94,0.93,0.94,1,0.71975875
0.95,0.94,0.93,0.94,2,1.118023815
0.95,0.94,0.93,0.95,1,0.718496538
0.95,0.94,0.93,0.95,2,1.116482675
0.95,0.94,0.93,0.96,1,0.71714598
0.95,0.94,0.93,0.96,2,1.114839028
0.95,0.94,0.93,0.97,1,0.715701826
0.95,0.94,0.93,0.97,2,1.113094613
0.95,0.94,0.93,0.98,1,0.714235301
0.95,0.94,0.93,0.98,2,1.111396521
0.95,0.94,0.93,0.99,1,0.712749148
0.95,0.94,0.93,0.99,2,1.109646467
0.95,0.94,0.93,1,1,0.711318122
0.95,0.94,0.93,1,2,1.107851906
0.95,0.94,0.94,0.9,1,0.724099643
0.95,0.94,0.94,0.9,2,1.123564696
0.95,0.94,0.94,0.91,1,0.723063834
0.95,0.94,0.94,0.91,2,1.122159916
0.95,0.94,0.94,0.92,1,0.721963167
0.95,0.94,0.94,0.92,2,1.120739554
0.95,0.94,0.94,0.93,1,0.720839641
0.95,0.94,0.94,0.93,2,1.119371545
0.95,0.94,0.94,0.94,1,0.719662113
0.95,0.94,0.94,0.94,2,1.11792698
0.95,0.94,0.94,0.95,1,0.718399702
0.95,0.94,0.94,0.95,2,1.116388434
0.95,0.94,0.94,0.96,1,0.71704875
0.95,0.94,0.94,0.96,2,1.114746731
0.95,0.94,0.94,0.97,1,0.71560404
0.95,0.94,0.94,0.97,2,1.11300367
0.95,0.94,0.94,0.98,1,0.714136833
0.95,0.94,0.94,0.98,2,1.111308601
0.95,0.94,0.94,0.99,1,0.712649886
0.95,0.94,0.94,0.99,2,1.109558669
0.95,0.94,0.94,1,1,0.711217888
0.95,0.94,0.94,1,2,1.107763965
0.95,0.94,0.95,0.9,1,0.724006071
0.95,0.94,0.95,0.9,2,1.123455869
0.95,0.94,0.95,0.91,1,0.722970821
0.95,0.94,0.95,0.91,2,1.122056332
0.95,0.94,0.95,0.92,1,0.721870505
0.95,0.94,0.95,0.92,2,1.120640414
0.95,0.94,0.95,0.93,1,0.720747126
0.95,0.94,0.95,0.93,2,1.119276109
0.95,0.94,0.95,0.94,1,0.719569535
0.95,0.94,0.95,0.94,2,1.117834545
0.95,0.94,0.95,0.95,1,0.718306852
0.95,0.94,0.95,0.95,2,1.116298333
0.95,0.94,0.95,0.96,1,0.71695543
0.95,0.94,0.95,0.96,2,1.114658343
0.95,0.94,0.95,0.97,1,0.715510084
0.95,0.94,0.95,0.97,2,1.11291644
0.95,0.94,0.95,0.98,1,0.714042119
0.95,0.94,0.95,0.98,2,1.111224057
0.95,0.94,0.95,0.99,1,0.712554311
0.95,0.94,0.95,0.99,2,1.10947416
0.95,0.94,0.95,1,1,0.711121301
0.95,0.94,0.95,1,2,1.10767926
0.95,0.94,0.96,0.9,1,0.723916598
0.95,0.94,0.96,0.9,2,1.123352437
0.95,0.94,0.96,0.91,1,0.722881831
0.95,0.94,0.96,0.91,2,1.121957775
0.95,0.94,0.96,0.92,1,0.721781799
0.95,0.94,0.96,0.92,2,1.120545974
0.95,0.94,0.96,0.93,1,0.720658502
0.95,0.94,0.96,0.93,2,1.119185078
0.95,0.94,0.96,0.94,1,0.719480786
0.95,0.94,0.96,0.94,2,1.117746248
0.95,0.94,0.96,0.95,1,0.718217767
0.95,0.94,0.96,0.95,2,1.116212129
0.95,0.94,0.96,0.96,1,0.716865807
0.95,0.94,0.96,0.96,2,1.114573637
0.95,0.94,0.96,0.97,1,0.715419752
0.95,0.94,0.96,0.97,2,1.112832711
0.95,0.94,0.96,0.98,1,0.713950957
0.95,0.94,0.96,0.98,2,1.111142697
0.95,0.94,0.96,0.99,1,0.71246223
0.95,0.94,0.96,0.99,2,1.109392756
0.95,0.94,0.96,1,1,0.711028172
0.95,0.94,0.96,1,2,1.10759761
0.95,0.94,0.97,0.9,1,0.72383098
0.95,0.94,0.97,0.9,2,1.123254057
0.95,0.94,0.97,0.91,1,0.722796627
0.95,0.94,0.97,0.91,2,1.12186393
0.95,0.94,0.97,0.92,1,0.721696816
0.95,0.94,0.97,0.92,2,1.120455944
0.95,0.94,0.97,0.93,1,0.720573543
0.95,0.94,0.97,0.93,2,1.119098184
0.95,0.94,0.97,0.94,1,0.719395646
0.95,0.94,0.97,0.94,2,1.117661842
0.95,0.94,0.97,0.95,1,0.718132233
0.95,0.94,0.97,0.95,2,1.116129591
0.95,0.94,0.97,0.96,1,0.716779673
0.95,0.94,0.97,0.96,2,1.114492398
0.95,0.94,0.97,0.97,1,0.715332846
0.95,0.94,0.97,0.97,2,1.11275228
0.95,0.94,0.97,0.98,1,0.713863159
0.95,0.94,0.97,0.98,2,1.111064342
0.95,0.94,0.97,0.99,1,0.71237346
0.95,0.94,0.97,0.99,2,1.109314283
0.95,0.94,0.97,1,1,0.710938321
0.95,0.94,0.97,1,2,1.107518846
0.95,0.94,0.98,0.9,1,0.723748982
0.95,0.94,0.98,0.9,2,1.123160405
0.95,0.94,0.98,0.91,1,0.722714978
0.95,0.94,0.98,0.91,2,1.121774499
0.95,0.94,0.98,0.92,1,0.721615332
0.95,0.94,0.98,0.92,2,1.120370047
0.95,0.94,0.98,0.93,1,0.720492032
0.95,0.94,0.98,0.93,2,1.119015171
0.95,0.94,0.98,0.94,1,0.719313904
0.95,0.94,0.98,0.94,2,1.117581088
0.95,0.94,0.98,0.95,1,0.718050047
0.95,0.94,0.98,0.95,2,1.1160505
0.95,0.94,0.98,0.96,1,0.716696834
0.95,0.94,0.98,0.96,2,1.114414423
0.95,0.94,0.98,0.97,1,0.715249178
0.95,0.94,0.98,0.97,2,1.112674958
0.95,0.94,0.98,0.98,1,0.713778544
0.95,0.94,0.98,0.98,2,1.110988822
0.95,0.94,0.98,0.99,1,0.712287825
0.95,0.94,0.98,0.99,2,1.109238578
0.95,0.94,0.98,1,1,0.710851579
0.95,0.94,0.98,1,2,1.107442809
0.95,0.94,0.99,0.9,1,0.72367038
0.95,0.94,0.99,0.9,2,1.12307117
0.95,0.94,0.99,0.91,1,0.722636668
0.95,0.94,0.99,0.91,2,1.121689195
0.95,0.94,0.99,0.92,1,0.721537136
0.95,0.94,0.99,0.92,2,1.12028802
0.95,0.94,0.99,0.93,1,0.720413764
0.95,0.94,0.99,0.93,2,1.118935797
0.95,0.94,0.99,0.94,1,0.719235361
0.95,0.94,0.99,0.94,2,1.117503763
0.95,0.94,0.99,0.95,1,0.717971285
0.95,0.94,0.99,0.95,2,1.115974648
0.95,0.94,0.99,0.96,1,0.716619544
0.95,0.94,0.99,0.96,2,1.114339519
0.95,0.94,0.99,0.97,1,0.715168569
0.95,0.94,0.99,0.97,2,1.112600565
0.95,0.94,0.99,0.98,1,0.713696938
0.95,0.94,0.99,0.98,2,1.110915977
0.95,0.94,0.99,0.99,1,0.71220516
0.95,0.94,0.99,0.99,2,1.109165486
0.95,0.94,0.99,1,1,0.710767784
0.95,0.94,0.99,1,2,1.107369348
0.95,0.94,1,0.9,1,0.723594963
0.95,0.94,1,0.9,2,1.122986057
0.95,0.94,1,0.91,1,0.722561491
0.95,0.94,1,0.91,2,1.121607749
0.95,0.94,1,0.92,1,0.721462028
0.95,0.94,1,0.92,2,1.120209616
0.95,0.94,1,0.93,1,0.720338542
0.95,0.94,1,0.93,2,1.118859833
0.95,0.94,1,0.94,1,0.719159827
0.95,0.94,1,0.94,2,1.117429656
0.95,0.94,1,0.95,1,0.717901141
0.95,0.94,1,0.95,2,1.115901839
0.95,0.94,1,0.96,1,0.716548716
0.95,0.94,1,0.96,2,1.114267506
0.95,0.94,1,0.97,1,0.715094695
0.95,0.94,1,0.97,2,1.112528932
0.95,0.94,1,0.98,1,0.713618181
0.95,0.94,1,0.98,2,1.110845656
0.95,0.94,1,0.99,1,0.712125307
0.95,0.94,1,0.99,2,1.109094863
0.95,0.94,1,1,1,0.710686781
0.95,0.94,1,1,2,1.107298322
0.95,0.95,0.9,0.9,1,0.724247848
0.95,0.95,0.9,0.9,2,1.123610828
0.95,0.95,0.9,0.91,1,0.723200805
0.95,0.95,0.9,0.91,2,1.122215135
0.95,0.95,0.9,0.92,1,0.722088156
0.95,0.95,0.9,0.92,2,1.12082236
0.95,0.95,0.9,0.93,1,0.720948892
0.95,0.95,0.9,0.93,2,1.119455581
0.95,0.95,0.9,0.94,1,0.719755622
0.95,0.95,0.9,0.94,2,1.118003549
0.95,0.95,0.9,0.95,1,0.718479062
0.95,0.95,0.9,0.95,2,1.116448943
0.95,0.95,0.9,0.96,1,0.717117363
0.95,0.95,0.9,0.96,2,1.114843493
0.95,0.95,0.9,0.97,1,0.715667586
0.95,0.95,0.9,0.97,2,1.113145354
0.95,0.95,0.9,0.98,1,0.714203261
0.95,0.95,0.9,0.98,2,1.111432796
0.95,0.95,0.9,0.99,1,0.71272829
0.95,0.95,0.9,0.99,2,1.109638239
0.95,0.95,0.9,1,1,0.711316381
0.95,0.95,0.9,1,2,1.107804142
0.95,0.95,0.91,0.9,1,0.724134449
0.95,0.95,0.91,0.9,2,1.123479503
0.95,0.95,0.91,0.91,1,0.72308802
0.95,0.95,0.91,0.91,2,1.122090008
0.95,0.95,0.91,0.92,1,0.721975777
0.95,0.95,0.91,0.92,2,1.120702527
0.95,0.95,0.91,0.93,1,0.720836724
0.95,0.95,0.91,0.93,2,1.119340239
0.95,0.95,0.91,0.94,1,0.719643479
0.95,0.95,0.91,0.94,2,1.117891965
0.95,0.95,0.91,0.95,1,0.718366771
0.95,0.95,0.91,0.95,2,1.116340436
0.95,0.95,0.91,0.96,1,0.717004775
0.95,0.95,0.91,0.96,2,1.114741367
0.95,0.95,0.91,0.97,1,0.715554586
0.95,0.95,0.91,0.97,2,1.113044353
0.95,0.95,0.91,0.98,1,0.714089765
0.95,0.95,0.91,0.98,2,1.111332509
0.95,0.95,0.91,0.99,1,0.712614191
0.95,0.95,0.91,0.99,2,1.109538277
0.95,0.95,0.91,1,1,0.711201447
0.95,0.95,0.91,1,2,1.107704155
0.95,0.95,0.92,0.9,1,0.724026212
0.95,0.95,0.92,0.9,2,1.12335478
0.95,0.95,0.92,0.91,1,0.72298032
0.95,0.95,0.92,0.91,2,1.121971065
0.95,0.95,0.92,0.92,1,0.721868412
0.95,0.95,0.92,0.92,2,1.120588509
0.95,0.95,0.92,0.93,1,0.720729498
0.95,0.95,0.92,0.93,2,1.119230377
0.95,0.95,0.92,0.94,1,0.719536204
0.95,0.95,0.92,0.94,2,1.117785554
0.95,0.95,0.92,0.95,1,0.718259265
0.95,0.95,0.92,0.95,2,1.116236818
0.95,0.95,0.92,0.96,1,0.716896878
0.95,0.95,0.92,0.96,2,1.114643576
0.95,0.95,0.92,0.97,1,0.715446177
0.95,0.95,0.92,0.97,2,1.112947508
0.95,0.95,0.92,0.98,1,0.713980758
0.95,0.95,0.92,0.98,2,1.111236234
0.95,0.95,0.92,0.99,1,0.71250449
0.95,0.95,0.92,0.99,2,1.109442225
0.95,0.95,0.92,1,1,0.711090852
0.95,0.95,0.92,1,2,1.107608015
0.95,0.95,0.93,0.9,1,0.723922867
0.95,0.95,0.93,0.9,2,1.123236297
0.95,0.95,0.93,0.91,1,0.722877441
0.95,0.95,0.93,0.91,2,1.121857967
0.95,0.95,0.93,0.92,1,0.721765801
0.95,0.95,0.93,0.92,2,1.120479986
0.95,0.95,0.93,0.93,1,0.720626961
0.95,0.95,0.93,0.93,2,1.119125693
0.95,0.95,0.93,0.94,1,0.719433547
0.95,0.95,0.93,0.94,2,1.117684031
0.95,0.95,0.93,0.95,1,0.718156301
0.95,0.95,0.93,0.95,2,1.116137819
0.95,0.95,0.93,0.96,1,0.716793438
0.95,0.95,0.93,0.96,2,1.114549881
0.95,0.95,0.93,0.97,1,0.715342129
0.95,0.95,0.93,0.97,2,1.112854588
0.95,0.95,0.93,0.98,1,0.713876016
0.95,0.95,0.93,0.98,2,1.111143749
0.95,0.95,0.93,0.99,1,0.712398972
0.95,0.95,0.93,0.99,2,1.109349867
0.95,0.95,0.93,1,1,0.710984383
0.95,0.95,0.93,1,2,1.107515513
0.95,0.95,0.94,0.9,1,0.723824149
0.95,0.95,0.94,0.9,2,1.123123701
0.95,0.95,0.94,0.91,1,0.722779122
0.95,0.95,0.94,0.91,2,1.121750385
0.95,0.95,0.94,0.92,1,0.721667688
0.95,0.95,0.94,0.92,2,1.120376647
0.95,0.95,0.94,0.93,1,0.720528861
0.95,0.95,0.94,0.93,2,1.119025894
0.95,0.95,0.94,0.94,1,0.719335264
0.95,0.95,0.94,0.94,2,1.117587117
0.95,0.95,0.94,0.95,1,0.71806388
0.95,0.95,0.94,0.95,2,1.116043176
0.95,0.95,0.94,0.96,1,0.716703238
0.95,0.95,0.94,0.96,2,1.114460052
0.95,0.95,0.94,0.97,1,0.715247236
0.95,0.95,0.94,0.97,2,1.112765377
0.95,0.95,0.94,0.98,1,0.713775326
0.95,0.95,0.94,0.98,2,1.111054845
0.95,0.95,0.94,0.99,1,0.712297427
0.95,0.95,0.94,0.99,2,1.109261001
0.95,0.95,0.94,1,1,0.710881836
0.95,0.95,0.94,1,2,1.107426448
0.95,0.95,0.95,0.9,1,0.723729798
0.95,0.95,0.95,0.9,2,1.123016646
0.95,0.95,0.95,0.91,1,0.722685108
0.95,0.95,0.95,0.91,2,1.121647995
0.95,0.95,0.95,0.92,1,0.721573823
0.95,0.95,0.95,0.92,2,1.12027819
0.95,0.95,0.95,0.93,1,0.720434954
0.95,0.95,0.95,0.93,2,1.118930697
0.95,0.95,0.95,0.94,1,0.719249042
0.95,0.95,0.95,0.94,2,1.117494548
0.95,0.95,0.95,0.95,1,0.717980038
0.95,0.95,0.95,0.95,2,1.115952639
0.95,0.95,0.95,0.96,1,0.716618894
0.95,0.95,0.95,0.96,2,1.114373871
0.95,0.95,0.95,0.97,1,0.715162091
0.95,0.95,0.95,0.97,2,1.112679665
0.95,0.95,0.95,0.98,1,0.713684449
0.95,0.95,0.95,0.98,2,1.110969324
0.95,0.95,0.95,0.99,1,0.712199654
0.95,0.95,0.95,0.99,2,1.109175435
0.95,0.95,0.95,1,1,0.710783015
0.95,0.95,0.95,1,2,1.107340632
0.95,0.95,0.96,0.9,1,0.723639563
0.95,0.95,0.96,0.9,2,1.122914798
0.95,0.95,0.96,0.91,1,0.722595153
0.95,0.95,0.96,0.91,2,1.121550487
0.95,0.95,0.96,0.92,1,0.721483966
0.95,0.95,0.96,0.92,2,1.120184325
0.95,0.95,0.96,0.93,1,0.7203484
0.95,0.95,0.96,0.93,2,1.11883983
0.95,0.95,0.96,0.94,1,0.719168495
0.95,0.95,0.96,0.94,2,1.117406069
0.95,0.95,0.96,0.95,1,0.717899194
0.95,0.95,0.96,0.95,2,1.115865971
0.95,0.95,0.96,0.96,1,0.716537485
0.95,0.95,0.96,0.96,2,1.114291129
0.95,0.95,0.96,0.97,1,0.715079815
0.95,0.95,0.96,0.97,2,1.112597256
0.95,0.95,0.96,0.98,1,0.713601034
0.95,0.95,0.96,0.98,2,1.110886995
0.95,0.95,0.96,0.99,1,0.712109892
0.95,0.95,0.96,0.99,2,1.109092985
0.95,0.95,0.96,1,1,0.710688261
0.95,0.95,0.96,1,2,1.107257888
0.95,0.95,0.97,0.9,1,0.723553202
0.95,0.95,0.97,0.9,2,1.122817834
0.95,0.95,0.97,0.91,1,0.72250902
0.95,0.95,0.97,0.91,2,1.121457561
0.95,0.95,0.97,0.92,1,0.721397884
0.95,0.95,0.97,0.92,2,1.120094774
0.95,0.95,0.97,0.93,1,0.72027084
0.95,0.95,0.97,0.93,2,1.118753032
0.95,0.95,0.97,0.94,1,0.719090795
0.95,0.95,0.97,0.94,2,1.117321435
0.95,0.95,0.97,0.95,1,0.717821144
0.95,0.95,0.97,0.95,2,1.115782943
0.95,0.95,0.97,0.96,1,0.716458816
0.95,0.95,0.97,0.96,2,1.114211628
0.95,0.95,0.97,0.97,1,0.715000223
0.95,0.95,0.97,0.97,2,1.112517961
0.95,0.95,0.97,0.98,1,0.713520254
0.95,0.95,0.97,0.98,2,1.110807682
0.95,0.95,0.97,0.99,1,0.71202777
0.95,0.95,0.97,0.99,2,1.10901348
0.95,0.95,0.97,1,1,0.71060477
0.95,0.95,0.97,1,2,1.107178047
0.95,0.95,0.98,0.9,1,0.723470482
0.95,0.95,0.98,0.9,2,1.122725447
0.95,0.95,0.98,0.91,1,0.72242648
0.95,0.95,0.98,0.91,2,1.121368932
0.95,0.95,0.98,0.92,1,0.721316814
0.95,0.95,0.98,0.92,2,1.120009269
0.95,0.95,0.98,0.93,1,0.720195979
0.95,0.95,0.98,0.93,2,1.118670055
0.95,0.95,0.98,0.94,1,0.719015751
0.95,0.95,0.98,0.94,2,1.117240416
0.95,0.95,0.98,0.95,1,0.717745704
0.95,0.95,0.98,0.95,2,1.115703341
0.95,0.95,0.98,0.96,1,0.716382706
0.95,0.95,0.98,0.96,2,1.114135179
0.95,0.95,0.98,0.97,1,0.714923144
0.95,0.95,0.98,0.97,2,1.112441605
0.95,0.95,0.98,0.98,1,0.713441948
0.95,0.95,0.98,0.98,2,1.110731216
0.95,0.95,0.98,0.99,1,0.711948095
0.95,0.95,0.98,0.99,2,1.108936757
0.95,0.95,0.98,1,1,0.710529477
0.95,0.95,0.98,1,2,1.107100951
0.95,0.95,0.99,0.9,1,0.723391179
0.95,0.95,0.99,0.9,2,1.122637342
0.95,0.95,0.99,0.91,1,0.722347316
0.95,0.95,0.99,0.91,2,1.121284326
0.95,0.95,0.99,0.92,1,0.721244543
0.95,0.95,0.99,0.92,2,1.119927557
0.95,0.95,0.99,0.93,1,0.720123638
0.95,0.95,0.99,0.93,2,1.118590664
0.95,0.95,0.99,0.94,1,0.718943187
0.95,0.95,0.99,0.94,2,1.117162793
0.95,0.95,0.99,0.95,1,0.717672702
0.95,0.95,0.99,0.95,2,1.11562696
0.95,0.95,0.99,0.96,1,0.716308994
0.95,0.95,0.99,0.96,2,1.114061607
0.95,0.95,0.99,0.97,1,0.714848424
0.95,0.95,0.99,0.97,2,1.112368019
0.95,0.95,0.99,0.98,1,0.71336597
0.95,0.95,0.99,0.98,2,1.110657437
0.95,0.95,0.99,0.99,1,0.711870728
0.95,0.95,0.99,0.99,2,1.108862664
0.95,0.95,0.99,1,1,0.710461677
0.95,0.95,0.99,1,2,1.10702645
0.95,0.95,1,0.9,1,0.723315084
0.95,0.95,1,0.9,2,1.122553239
